"uf","sexo","idade","cor_raca","numero_trabalhos","ocupacao","posicao","ativi_principal","empressa_com_CNPJ","servidor_publico","carteira","hrs_trab_princ","anos_estudo","posicao_ocupacao","grupo_atividade","grupo_ocupacao","rendimento_mensal"
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,49,4,2,6111,6,1108,2,NA,NA,30,0,9,1,6,850
12,2,33,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,27,4,2,6111,6,1119,2,NA,NA,28,3,9,1,6,750
12,2,27,4,1,8160,7,10091,2,NA,NA,24,8,10,2,8,NA
12,2,43,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,18,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,32,4,1,6121,6,1999,2,NA,NA,48,0,9,1,6,150
12,2,24,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,56,4,1,9111,1,97000,NA,NA,2,56,0,4,11,9,350
12,1,60,1,1,6121,6,1201,2,NA,NA,48,4,9,1,6,1000
12,1,35,4,2,6121,6,1201,2,NA,NA,24,3,9,1,6,1100
12,2,31,4,1,8160,7,10091,2,NA,NA,20,8,10,2,8,NA
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,40,4,1,9111,1,97000,NA,NA,2,48,3,4,11,9,800
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,80,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,41,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,26,4,1,9111,1,97000,NA,NA,2,48,3,4,11,9,622
12,2,34,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,23,4,1,9213,6,1999,2,NA,NA,44,4,9,1,9,500
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,55,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,49,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,39,1,1,1420,6,48079,2,NA,NA,44,11,9,4,1,1500
12,2,41,4,1,5311,1,97000,NA,NA,2,24,11,4,11,5,942
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,44,1,2,3221,3,86001,1,NA,2,36,11,2,9,3,1100
12,2,37,1,1,5223,3,48030,1,NA,1,48,8,1,4,5,600
12,1,42,1,1,7512,3,48030,1,NA,1,56,0,1,4,7,600
12,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,76,5,1,5311,1,97000,NA,NA,2,10,0,4,11,5,622
12,2,79,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,1,30,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,29,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,2,45,1,1,5141,3,96020,2,NA,2,50,11,2,10,5,1100
12,2,35,4,1,9112,3,78000,1,NA,1,40,4,1,7,9,700
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,70,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,64,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,26,1,1,1412,3,56011,1,NA,2,48,8,2,6,1,1000
12,1,39,4,1,1420,6,48042,1,NA,NA,48,11,9,4,1,800
12,2,40,4,1,8153,6,48042,1,NA,NA,40,10,9,4,8,400
12,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,13,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,72,1,1,1420,6,48030,2,NA,NA,48,15,9,4,1,1000
12,2,62,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,25,1,1,3322,3,48030,1,NA,1,40,10,1,4,3,700
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,37,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,22,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,9,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,31,4,1,9122,3,45020,1,NA,1,45,5,1,4,9,622
12,2,28,4,1,9412,3,56011,1,NA,1,42,8,1,6,9,622
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,18,4,1,9112,3,68000,1,NA,1,36,11,1,7,9,850
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,26,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,48,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,48,4,1,7112,6,41000,2,NA,NA,54,0,9,3,7,800
12,2,19,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,20,4,1,8321,3,48030,1,NA,2,45,9,2,4,8,880
12,1,76,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,56,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,59,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,79,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,25,4,1,5142,6,96090,2,NA,NA,16,4,9,10,5,150
12,1,22,4,1,5223,6,48079,2,NA,NA,60,11,9,4,5,900
12,2,33,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,24,2,1,6121,3,1119,1,NA,1,44,6,1,1,6,780
12,2,37,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,52,4,2,6225,6,3001,2,NA,NA,72,0,9,1,6,1500
12,2,57,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,21,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,47,4,1,9211,6,2000,2,NA,NA,44,4,9,1,9,1200
12,2,39,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,19,4,1,5120,3,1119,2,NA,2,44,10,2,1,5,650
12,1,53,4,2,6111,6,1119,2,NA,NA,24,0,9,1,6,400
12,2,45,4,1,6111,6,1108,2,NA,NA,24,4,9,1,6,250
12,1,23,4,1,6111,7,1102,2,NA,NA,24,11,10,1,6,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,48,4,1,6114,3,1201,1,NA,1,48,3,1,1,6,1000
12,2,45,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,30,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,43,4,1,6111,6,1119,2,NA,NA,48,4,9,1,6,700
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,38,4,1,6111,6,1119,2,NA,NA,44,11,9,1,6,300
12,2,26,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,23,4,1,6111,6,1119,2,NA,NA,40,4,9,1,6,500
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,24,4,1,9212,3,1119,2,NA,2,44,7,2,1,9,622
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,65,4,2,6111,6,1119,2,NA,NA,24,0,9,1,6,350
12,2,63,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,49,1,1,6111,6,1119,2,NA,NA,30,0,9,1,6,350
12,2,34,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,24,4,1,6130,3,1119,1,NA,1,44,7,1,1,6,740
12,2,20,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,47,1,1,6210,6,2000,2,NA,NA,40,0,9,1,6,700
12,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,32,1,1,3322,3,48030,1,NA,2,46,11,2,4,3,2000
12,1,19,2,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,31,4,1,412,2,84016,NA,NA,NA,36,15,7,8,10,2500
12,2,32,4,1,4120,3,18000,1,NA,1,40,15,1,2,4,1200
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,59,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,33,4,1,9111,1,97000,NA,NA,1,48,8,3,11,9,622
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,30,4,1,4120,3,18000,1,NA,1,40,11,1,2,4,1200
12,2,47,1,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,54,4,1,9112,3,35010,1,NA,1,40,11,1,2,9,1200
12,2,25,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,49,4,1,4110,4,85013,NA,1,NA,30,12,7,9,4,1000
12,1,24,4,1,5223,3,48050,1,NA,1,48,12,1,4,5,1100
12,2,46,4,1,5120,6,48010,2,NA,NA,35,0,9,4,5,1500
12,1,42,4,1,8321,6,49030,2,NA,NA,49,2,9,5,8,1200
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,45,4,1,7112,6,48030,2,NA,NA,52,8,9,4,7,1800
12,2,43,4,1,9412,3,81011,1,NA,1,40,11,1,7,9,622
12,1,20,4,1,9333,7,48030,2,NA,NA,52,10,10,4,9,NA
12,2,19,4,1,4110,4,84011,NA,2,1,40,12,5,8,4,1700
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,25,1,1,5223,3,45010,1,NA,2,40,11,2,4,5,1000
12,2,19,1,1,5223,3,48079,1,NA,1,44,11,1,4,5,622
12,1,31,4,1,5414,3,80000,1,NA,1,48,11,1,7,5,1100
12,1,26,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,73,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,49,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,35,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,50,1,1,1420,6,48079,1,NA,NA,54,11,9,4,1,900
12,1,50,1,1,8322,4,84013,NA,1,NA,40,5,7,8,8,1600
12,2,79,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,64,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,33,4,1,8160,6,10091,2,NA,NA,40,0,9,2,8,200
12,1,16,4,1,6111,7,1108,2,NA,NA,24,7,10,1,6,NA
12,1,31,4,1,7112,6,48030,2,NA,NA,56,8,9,4,7,70
12,2,34,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,52,4,1,6111,6,1110,2,NA,NA,24,3,9,1,6,600
12,2,44,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,26,1,1,6111,7,1110,2,NA,NA,16,3,10,1,6,NA
12,1,21,4,1,6111,7,1110,2,NA,NA,16,8,10,1,6,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,31,4,2,2341,4,50000,NA,NA,2,44,4,6,5,2,700
12,2,27,1,1,6111,7,1110,2,NA,NA,24,7,10,1,6,NA
12,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,34,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,25,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,36,4,1,5120,3,56011,1,NA,2,48,8,2,6,5,615
12,1,33,2,1,1219,6,48030,2,NA,NA,52,0,9,4,1,600
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,5,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,16,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,40,4,1,2341,4,85012,NA,NA,2,40,15,6,9,2,1800
12,1,46,4,1,9212,3,1201,1,NA,1,54,4,1,1,9,1600
12,1,22,1,1,9313,3,41000,1,NA,1,44,4,1,3,9,700
12,2,24,2,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,42,4,1,5153,3,81011,1,NA,1,44,11,1,7,5,800
12,2,20,4,1,5131,3,56011,1,NA,1,44,11,1,6,5,900
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,26,4,1,5414,3,68000,1,NA,1,36,5,1,7,5,622
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,24,4,1,9313,3,41000,2,NA,2,44,0,2,3,9,950
12,2,30,2,1,9111,1,97000,NA,NA,2,36,4,4,11,9,622
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,34,1,1,9111,1,97000,NA,NA,2,40,5,4,11,9,622
12,1,33,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,21,4,1,9313,3,41000,2,NA,2,40,11,2,3,9,800
12,1,29,1,1,412,2,84016,NA,NA,NA,60,14,7,8,10,2500
12,2,19,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,77,4,1,5211,6,48100,2,NA,NA,20,0,9,4,5,1000
12,2,76,4,1,9411,7,48030,2,NA,NA,12,0,10,4,9,NA
12,1,23,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,52,4,1,9214,3,41000,2,NA,1,40,0,1,3,9,600
12,2,62,1,1,9111,1,97000,NA,NA,2,48,0,4,11,9,622
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,44,1,1,9112,3,94010,1,NA,1,30,4,1,10,9,800
12,1,30,4,2,2330,4,84013,NA,1,NA,20,15,7,8,2,1200
12,2,26,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,27,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,1,21,1,1,9621,3,49030,1,NA,1,44,9,1,5,9,900
12,1,5,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,35,4,1,3311,4,64000,NA,1,NA,30,11,7,7,3,2500
12,2,27,4,1,5243,6,48079,2,NA,NA,15,11,9,4,5,200
12,2,38,4,1,2341,4,85012,NA,NA,2,32,15,6,9,2,2000
12,2,7,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,72,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,58,2,1,9212,6,1401,2,NA,NA,48,1,9,1,9,400
12,2,62,4,1,1219,6,48079,2,NA,NA,30,0,9,4,1,200
12,2,76,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,27,4,1,3221,4,86001,NA,NA,1,30,11,5,9,3,800
12,1,42,2,1,3322,6,48010,2,NA,NA,40,13,9,4,3,6000
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,18,4,1,9111,1,97000,NA,NA,2,40,6,4,11,9,622
12,2,50,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,21,2,1,8322,6,49030,2,NA,NA,18,11,9,5,8,300
12,1,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,26,4,1,8332,3,48050,1,NA,1,54,11,1,4,8,1500
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,52,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,48,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,33,4,1,1412,5,56011,1,NA,NA,49,11,8,6,1,2500
12,2,24,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,48,4,1,8322,6,49040,2,NA,NA,32,0,9,5,8,850
12,2,28,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,49,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,60,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,24,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,76,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,65,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,20,4,1,9313,3,71000,1,NA,1,45,8,1,7,9,545
12,2,28,4,1,5311,1,97000,NA,NA,2,36,8,4,11,5,545
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,31,4,1,5223,3,48042,1,NA,1,48,11,1,4,5,800
12,1,35,4,1,8321,6,49030,2,NA,NA,47,11,9,5,8,600
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,1,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,30,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,48,4,1,8342,3,42000,1,NA,1,45,8,1,3,8,545
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,74,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,22,4,1,7522,3,31000,1,NA,1,44,11,1,2,7,1090
12,2,58,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,28,4,1,5414,3,80000,1,NA,1,36,11,1,7,5,800
12,1,38,4,1,5414,4,84013,NA,2,2,36,15,6,8,5,950
12,2,50,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,25,4,1,5245,3,48060,1,NA,1,36,11,1,4,5,1200
12,1,24,4,1,5223,3,48079,1,NA,1,40,11,1,4,5,1100
12,1,36,4,1,1420,5,48030,1,NA,NA,53,11,8,4,1,7000
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,43,4,1,2320,4,84016,NA,1,NA,40,11,7,8,2,3000
12,2,34,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,57,4,1,9112,4,85011,NA,1,NA,40,4,7,9,9,700
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,33,4,2,3212,4,86001,NA,1,NA,36,11,7,9,3,800
12,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,25,4,1,5112,3,49030,1,NA,1,42,11,1,5,5,718
12,1,35,4,1,8332,3,48030,1,NA,1,40,11,1,4,8,1200
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,64,4,1,4226,3,82002,1,NA,1,40,11,1,7,4,560
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,77,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,57,4,1,9112,4,84012,NA,1,NA,30,11,7,8,9,1200
12,2,31,4,1,5230,3,48071,1,NA,1,54,11,1,4,5,545
12,1,30,4,1,4311,3,69000,1,NA,1,40,11,1,7,4,600
12,2,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,31,4,1,1219,5,43000,2,NA,NA,42,11,8,3,1,3000
12,2,32,4,1,4110,3,45010,1,NA,1,40,11,1,4,4,700
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,55,4,1,1219,4,84020,NA,1,NA,40,13,7,8,1,5950
