"uf","sexo","idade","cor_raca","numero_trabalhos","ocupacao","posicao","ativi_principal","empressa_com_CNPJ","servidor_publico","carteira","hrs_trab_princ","anos_estudo","posicao_ocupacao","grupo_atividade","grupo_ocupacao","rendimento_mensal"
12,1,61,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,20,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,1,25,4,1,4321,3,48080,NA,NA,1,40,12,1,4,4,1300
12,2,3,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,37,1,1,2431,6,73010,2,NA,NA,60,9,9,7,2,700
12,1,9,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,46,4,2,2642,6,63000,1,NA,NA,24,15,9,7,2,3000
12,2,45,4,1,7318,6,13002,2,NA,NA,12,11,9,2,7,937
12,2,26,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,23,4,1,4110,3,78000,NA,NA,1,40,11,1,7,4,1500
12,2,19,1,1,2359,4,85014,NA,NA,2,20,11,6,9,2,540
12,1,25,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,2,0,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,42,4,1,2635,4,84013,NA,1,NA,30,15,7,8,2,1000
12,2,18,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,31,1,1,1346,4,64000,NA,2,1,40,15,5,7,1,6000
12,1,35,4,1,1420,5,48010,1,NA,NA,48,11,8,4,1,7000
12,2,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,57,1,1,9111,1,97000,NA,NA,1,40,5,3,11,9,1300
12,1,53,3,1,7112,6,41000,2,NA,NA,60,4,9,3,7,1600
12,1,43,4,1,5413,4,84016,NA,1,NA,48,8,7,8,5,4000
12,2,17,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,32,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,25,4,1,9611,3,81011,NA,NA,1,65,10,1,7,9,1400
12,1,1,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,44,1,1,8322,6,49030,2,NA,NA,72,10,9,5,8,1200
12,2,47,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,20,1,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,2,58,4,1,4110,4,85014,NA,1,NA,20,11,7,9,4,6000
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,61,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,50,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,1,27,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,41,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,51,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,26,2,1,4322,3,10021,NA,NA,1,44,11,1,2,4,937
12,1,38,4,1,8332,3,23099,NA,NA,1,44,11,1,2,8,937
12,2,37,4,1,9112,3,85013,NA,NA,1,44,12,1,9,9,937
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,40,1,1,9112,3,81011,NA,NA,1,44,3,1,7,9,937
12,1,43,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,2,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,79,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,68,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,31,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,66,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,23,2,1,4222,3,82002,NA,NA,1,38,11,1,7,4,937
12,1,61,4,1,5211,6,48100,2,NA,NA,60,7,9,4,5,500
12,1,28,1,1,8332,3,56011,NA,NA,2,20,11,2,6,8,150
12,1,29,4,1,5221,6,48030,1,NA,NA,44,11,9,4,5,1000
12,2,29,4,1,5223,7,48030,NA,NA,NA,44,11,10,4,5,NA
12,2,8,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,54,4,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,49,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,53,1,1,6121,6,1201,2,NA,NA,14,1,9,1,6,800
12,2,50,4,1,5221,6,48030,2,NA,NA,10,0,9,4,5,900
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,66,4,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,59,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,47,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,48,4,2,9211,6,1108,2,NA,NA,16,11,9,1,9,500
12,2,16,4,2,9211,7,1108,NA,NA,NA,10,9,10,1,9,NA
12,1,15,4,2,9211,7,1108,NA,NA,NA,10,7,10,1,9,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,58,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,58,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,31,4,1,5243,6,48071,2,NA,NA,8,10,9,4,5,200
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,48,4,1,9211,6,1108,2,NA,NA,20,5,9,1,9,150
12,2,51,4,1,9211,7,1108,NA,NA,NA,20,0,10,1,9,NA
12,1,18,4,1,9211,7,1108,NA,NA,NA,20,0,10,1,9,NA
12,2,52,4,1,9211,6,1108,2,NA,NA,10,4,9,1,9,60
12,2,28,4,1,9111,1,97000,NA,NA,2,2,11,4,11,9,120
12,1,22,4,1,9211,7,1108,NA,NA,NA,20,11,10,1,9,NA
12,1,17,4,1,9212,3,1201,NA,NA,2,40,8,2,1,9,240
12,1,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,6,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,44,2,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,48,1,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,68,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,45,4,1,9212,3,1201,NA,NA,2,40,1,2,1,9,1000
12,1,19,1,1,9212,3,1201,NA,NA,2,40,11,2,1,9,1400
12,2,50,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,28,1,1,7511,3,48030,NA,NA,2,44,10,2,4,7,1200
12,1,71,1,1,1420,6,48030,1,NA,NA,56,0,9,4,1,6000
12,2,47,1,1,5243,6,48071,2,NA,NA,40,0,9,4,5,2500
12,1,74,1,1,6121,6,1201,2,NA,NA,14,1,9,1,6,260
12,2,56,4,1,6122,6,1205,2,NA,NA,7,1,9,1,6,200
12,1,36,1,1,9333,6,52010,2,NA,NA,42,0,9,5,9,500
12,1,16,1,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,67,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,32,4,1,5223,3,48079,NA,NA,1,44,13,1,4,5,937
12,1,42,4,1,3221,4,86002,NA,NA,1,30,11,5,9,3,1300
12,2,46,4,1,9112,4,85011,NA,NA,2,30,11,6,9,9,937
12,2,17,4,1,5223,3,48042,NA,NA,2,44,11,2,4,5,600
12,2,49,4,1,3221,4,86001,NA,1,NA,30,11,7,9,3,2500
12,1,15,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,39,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,19,4,NA,NA,NA,NA,NA,NA,NA,NA,12,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,38,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,37,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,34,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,11,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,67,4,1,4120,4,85012,NA,1,NA,40,15,7,9,4,2000
12,1,63,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,40,4,1,8322,4,84013,NA,1,NA,44,12,7,8,8,1300
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,44,1,1,3257,4,84011,NA,1,NA,30,15,7,8,3,1200
12,2,40,4,1,9112,4,86001,NA,NA,1,42,11,5,9,9,937
12,2,21,4,1,3221,4,86001,NA,NA,1,40,11,5,9,3,1200
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,61,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,58,1,1,5120,4,85012,NA,2,1,40,11,5,9,5,1100
12,2,34,1,1,5120,4,84012,NA,NA,2,20,15,6,8,5,940
12,1,29,1,NA,NA,NA,NA,NA,NA,NA,NA,15,NA,NA,NA,NA
12,2,33,4,1,5246,3,56011,NA,NA,1,40,11,1,6,5,940
12,1,28,1,1,210,2,84014,NA,NA,NA,20,11,7,8,10,1800
12,1,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,53,4,1,4110,4,64000,NA,2,1,30,15,5,7,4,4000
12,2,48,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,21,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,2,15,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,67,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,66,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,35,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,15,4,1,9621,7,48030,NA,NA,NA,4,8,10,4,9,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,40,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,46,4,1,9111,1,97000,NA,NA,2,20,4,4,11,9,500
12,2,37,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,33,4,1,7112,6,41000,2,NA,NA,50,8,9,3,7,800
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,23,4,1,5223,3,48042,NA,NA,1,40,11,1,4,5,937
12,2,38,4,1,9111,1,97000,NA,NA,2,40,8,4,11,9,937
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,39,4,1,5311,1,97000,NA,NA,2,50,7,4,11,5,400
12,1,17,4,1,9122,3,45020,NA,NA,2,20,5,2,4,9,300
12,1,12,1,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,53,4,1,5223,6,10091,2,NA,NA,80,8,9,2,5,500
12,1,58,2,1,7112,6,41000,2,NA,NA,40,8,9,3,7,2000
12,1,26,2,1,210,2,84014,NA,NA,NA,35,11,7,8,10,2800
12,1,14,2,1,5211,7,48100,NA,NA,NA,4,8,10,4,5,NA
12,2,35,1,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,61,2,1,7412,6,43000,2,NA,NA,40,0,9,3,7,1200
12,2,15,1,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,1,10,2,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,8,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,22,1,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,2,41,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,53,4,1,3112,4,84011,NA,1,NA,40,11,7,8,3,1000
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,48,4,1,3221,4,86001,NA,1,NA,48,12,7,9,3,2000
12,1,19,1,NA,NA,NA,NA,NA,NA,NA,NA,10,NA,NA,NA,NA
12,1,19,4,1,5223,6,48042,2,NA,NA,28,3,9,4,5,1000
12,2,28,2,1,9111,1,97000,NA,NA,2,30,11,4,11,9,700
12,1,7,2,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,62,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,35,4,1,9334,3,48030,NA,NA,1,44,6,1,4,9,937
12,2,24,1,1,9412,3,48030,NA,NA,1,48,10,1,4,9,937
12,1,8,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,25,2,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,30,1,1,5141,3,96020,NA,NA,2,48,9,2,10,5,1400
12,2,6,2,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,38,1,1,9212,3,1201,NA,NA,2,40,0,2,1,9,600
12,2,37,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,16,4,1,9111,1,97000,NA,NA,2,28,6,4,11,9,400
12,1,15,4,1,9212,7,1201,NA,NA,NA,20,5,10,1,9,NA
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,27,4,1,9212,3,1201,NA,NA,2,45,7,2,1,9,1000
12,2,30,4,1,9111,1,97000,NA,NA,2,24,4,4,11,9,150
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,51,4,1,9212,3,1201,NA,NA,2,40,0,2,1,9,900
12,1,28,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,56,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,79,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,49,4,1,6121,5,1201,2,NA,NA,35,3,8,1,6,1341
12,2,59,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,31,4,1,9212,6,1201,2,NA,NA,40,0,9,1,9,1000
12,1,26,4,1,9212,6,1201,2,NA,NA,40,1,9,1,9,1000
12,1,44,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,36,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,66,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,56,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,4,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,31,4,1,1311,3,1201,NA,NA,1,36,2,1,1,1,1300
12,2,32,4,1,5120,1,97000,NA,NA,2,14,11,4,11,5,300
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,2,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,7,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,28,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,36,4,1,5312,4,85012,NA,1,NA,30,13,7,9,5,937
12,2,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,70,4,1,6121,7,1201,NA,NA,NA,8,0,10,1,6,NA
12,2,66,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,29,1,1,6121,6,1201,2,NA,NA,19,4,9,1,6,870
12,1,15,4,1,6121,7,1201,NA,NA,NA,10,6,10,1,6,NA
12,1,45,2,1,6121,6,1201,2,NA,NA,30,4,9,1,6,1000
12,2,42,1,1,7531,6,14002,2,NA,NA,6,4,9,2,7,250
12,1,23,4,1,6121,7,1201,NA,NA,NA,20,11,10,1,6,NA
12,1,17,4,1,6121,7,1201,NA,NA,NA,20,6,10,1,6,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,61,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,63,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,39,2,1,2212,4,85013,NA,NA,2,40,15,6,9,2,1800
12,1,48,4,2,5414,4,85012,NA,1,NA,48,11,7,9,5,937
12,1,56,4,1,6225,6,3001,2,NA,NA,60,0,9,1,6,300
12,2,64,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,25,1,1,5223,3,48079,NA,NA,1,44,11,1,4,5,937
12,1,47,4,1,5141,6,96020,1,NA,NA,40,15,9,10,5,1000
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,2,59,4,1,1219,3,31000,NA,NA,2,48,11,2,2,1,1300
12,1,35,4,1,1420,5,45020,1,NA,NA,48,11,8,4,1,1600
12,1,38,1,1,2330,4,85013,NA,1,NA,70,15,7,9,2,30000
12,2,35,1,1,3221,4,84015,NA,1,NA,70,15,7,8,3,30000
12,1,2,1,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,43,4,1,2511,3,85013,NA,NA,1,40,15,1,9,2,4000
12,2,47,1,1,2330,4,85013,NA,1,NA,30,15,7,9,2,4000
12,1,10,1,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,47,4,1,2212,4,86001,NA,1,NA,80,15,7,9,2,12000
12,1,57,4,1,5221,6,48030,2,NA,NA,21,8,9,4,5,400
12,1,42,4,1,6121,6,1201,2,NA,NA,50,9,9,1,6,3000
12,2,29,1,1,2212,4,86001,NA,NA,2,70,15,6,9,2,3000
12,1,52,1,1,4110,4,84011,NA,1,NA,40,13,7,8,4,6000
12,1,45,4,1,2330,4,85013,NA,1,NA,40,15,7,9,2,11500
12,2,47,4,1,4110,4,84012,NA,1,NA,30,15,7,8,4,5000
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,6,NA,NA,NA,NA
12,1,9,4,NA,NA,NA,NA,NA,NA,NA,NA,1,NA,NA,NA,NA
12,1,20,4,NA,NA,NA,NA,NA,NA,NA,NA,13,NA,NA,NA,NA
12,1,28,4,1,9510,6,96090,2,NA,NA,40,11,9,10,9,200
12,1,58,2,1,7112,6,41000,2,NA,NA,24,0,9,3,7,900
12,2,58,2,1,9112,3,38000,NA,NA,1,44,1,1,2,9,937
12,2,44,4,1,9111,1,97000,NA,NA,2,21,5,4,11,9,500
12,2,22,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,14,1,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,11,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,23,4,1,6121,3,1201,NA,NA,2,44,8,2,1,6,600
12,1,20,4,1,5223,3,48030,NA,NA,1,44,11,1,4,5,937
12,2,17,4,1,5311,1,97000,NA,NA,2,44,12,4,11,5,320
12,1,42,4,1,7231,3,45040,NA,NA,2,51,11,2,4,7,2500
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,1,11,1,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,33,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,27,4,1,9111,1,97000,NA,NA,2,18,3,4,11,9,350
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,11,1,NA,NA,NA,NA,NA,NA,NA,NA,2,NA,NA,NA,NA
12,2,0,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,29,4,1,8322,6,49030,2,NA,NA,90,5,9,5,8,500
12,2,24,4,NA,NA,NA,NA,NA,NA,NA,NA,14,NA,NA,NA,NA
12,2,4,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,2,22,4,1,9112,3,85014,NA,NA,1,34,0,1,9,9,937
12,2,82,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,38,4,1,5153,3,81011,NA,NA,1,40,11,1,7,5,937
12,1,72,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,16,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,13,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,20,4,1,9412,3,56011,NA,NA,2,42,11,2,6,9,930
12,1,24,4,NA,NA,NA,NA,NA,NA,NA,NA,5,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,19,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,16,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,70,4,NA,NA,NA,NA,NA,NA,NA,NA,11,NA,NA,NA,NA
12,2,53,4,1,3253,4,84013,NA,1,NA,40,11,7,8,3,1667
12,1,63,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,14,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,61,4,1,9212,3,1201,NA,NA,2,40,4,2,1,9,500
12,2,43,4,1,5311,4,84012,NA,NA,2,40,4,6,8,5,937
12,2,55,4,NA,NA,NA,NA,NA,NA,NA,NA,8,NA,NA,NA,NA
12,1,30,4,1,7422,6,95010,2,NA,NA,44,11,9,10,7,1200
12,1,26,1,1,9212,3,1201,NA,NA,2,20,11,2,1,9,100
12,2,23,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,2,7,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,5,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,1,3,4,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
12,1,30,1,1,8172,3,16001,NA,NA,1,44,11,1,2,8,1500
12,2,29,4,1,9111,1,97000,NA,NA,2,24,11,4,11,9,600
12,1,13,4,NA,NA,NA,NA,NA,NA,NA,NA,7,NA,NA,NA,NA
12,1,37,4,1,9212,3,1201,NA,NA,2,44,2,2,1,9,400
12,2,34,4,NA,NA,NA,NA,NA,NA,NA,NA,0,NA,NA,NA,NA
12,2,17,4,NA,NA,NA,NA,NA,NA,NA,NA,9,NA,NA,NA,NA
12,2,14,4,NA,NA,NA,NA,NA,NA,NA,NA,4,NA,NA,NA,NA
12,1,12,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,2,10,4,NA,NA,NA,NA,NA,NA,NA,NA,3,NA,NA,NA,NA
12,1,27,4,1,6121,3,1201,NA,NA,2,44,5,2,1,6,1200
